smiles,group
c1ccc(OP2(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccccc3)=NP(Oc3ccccc3)(Oc3ccccc3)=N2)cc1,valid
CC(C)(C)[C@@H](O)C(Cc1ccc(Cl)cc1)n1cncn1,training
ClCC(Cl)(Cl)CCl,training
FC(F)(Br)C(F)(F)Br,test
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,training
O=C1c2c(O)ccc(Nc3ccccc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,training
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,training
FC(F)(Cl)C(F)(Cl)Cl,training
FC(F)(F)c1ccccc1,test
O=[N+]([O-])c1ccccc1Cl,training
C#CCOc1ccc(CCNC(=O)C(OCC#C)c2ccc(Cl)cc2)cc1OC,training
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,training
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,valid
CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C,test
Oc1ccc(Cl)cc1Cl,training
Brc1ccc(-c2cc(Br)cc(Br)c2)cc1,training
Cc1ccc([N+](=O)[O-])cc1Cl,training
CCCCCCCCSCc1cc(C)c(O)c(CSCCCCCCCC)c1,training
CNc1ccc(N)cc1,test
CC=CC=CC=CC=CC1CC(=O)N(CCCCCC(=O)O)C1=O,training
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training
CCn1cc[n+](C)c1C,training
FP1(F)=NP(F)(F)=NP(F)(Oc2ccccc2)=N1,training
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,test
Nc1ccc(N)cc1,training
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,valid
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,training
CC(C)C(C)(C)[N+],training
CN(C)C1CSSC1,test
CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,training
O=C(O)C1CC2CC1C1C3C=CC(C3)C21,training
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,training
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,test
CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,training
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,training
CCCOC(=O)NCCCN(C)C,training
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,valid
c1ccc(CCCc2ccncc2)cc1,test
CCCCCCCCCCCCSCCC(=O)OCC(COC(=O)CCSCCCCCCCCCCCC)(COC(=O)CCSCCCCCCCCCCCC)COC(=O)CCSCCCCCCCCCCCC,training
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,training
ClC(Cl)=C(Cl)Cl,training
COc1cc(Cl)cc(Cl)c1O,training
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test
Oc1ccc(Cl)c(Cl)c1,training
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,training
Cc1ccc(Cl)cc1,training
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,training
Brc1ccc2[nH]ccc2c1,test
CC(C)(C)c1ccc(O)c([N+](=O)[O-])c1,training
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,valid
CCCCC(CC)COC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,training
COC(=O)c1ccccc1C(=O)OC,test
FC(Cl)(Cl)C(F)(Cl)Cl,training
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,training
CCCCC(CC)C(=O)OCCOc1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(O)c1,training
O=S(=O)(CCl)Nc1ccc(Cl)c(Cl)c1Oc1cccc(Cl)c1Cl,test
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,training
CC(C)CC(C)c1sccc1N,training
CCCN(CCC)C(=O)SCC,training
COc1c(O)c(OC)c(Cl)c(Cl)c1Cl,valid
OC(c1ccccc1)c1ccc(Cl)cc1,test
CC(C)(C)c1ccc(O)cc1,training
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,training
O=[N+]([O-])c1cc(Cl)ccc1Cl,training
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,training
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,test
CCCCN(CCCC)c1ccc([N+](=C2C=CC(=[N+](c3ccc(N(CCCC)CCCC)cc3)c3ccc(N(CCCC)CCCC)cc3)C=C2)c2ccc(N(CCCC)CCCC)cc2)cc1,training
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,training
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,training
CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,training
CCCc1ccc(-c2cc(F)c(C(F)(F)Oc3cc(F)c(F)c(F)c3)c(F)c2)cc1,test
CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)NC(=O)Nc1cccc(-c2nn3nc(C(C)(C)C)c(Cl)c3[nH]2)c1,training
ClC(Cl)C(Cl)(Cl)Cl,valid
O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,training
CC(C)c1ccccc1OP(=O)(Oc1ccccc1C(C)C)Oc1ccccc1C(C)C,training
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,test
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,training
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,training
Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c56)c(C)c4)cc3C)cc2)cc1,training
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,training
Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,test
C1CC[N+]2(C1)CCCC2,training
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,training
CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,training
CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(NC)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,valid
CCCCCCS(=O)(=O)c1ccc(Nc2ccc3c4c2C(=O)c2ccccc2-c4c(C(=O)c2cccc(S(=O)(=O)O)c2)c(=O)n3C)c(S(=O)(=O)O)c1,test
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,training
COc1ccc(Nc2ccc(OC)cc2)cc1,training
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(Cl)cc1,training
BrCCCCCCCCCCBr,training
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,test
CCCCCCCCCCCCCCCC,training
CCCCCCCCCCCCCCCCOS(=O)(=O)O,training
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,training
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,training
O=P(Nc1ccccc1)(Oc1ccccc1)Oc1ccccc1,test
BrC1(Br)CCCCCCCCCC(Br)(Br)C1(Br)Br,training
C=C(Cl)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,valid
Cc1ccccc1Cl,training
CCC[C@H]1CC[C@H](c2ccc(OCC)c(F)c2F)CC1,training
CCCC1CCC(c2ccc(OCC)c(F)c2F)CC1,test
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,training
ClCCc1ccccc1,training
O=[N+]([O-])c1ccc(Cl)cc1Cl,training
S=C(S)NCCNC(=S)S,training
C=C(C)c1ccccc1,test
C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,training
Cc1ccc(N)cc1Cl,training
Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(NN=C5C(=O)C=Cc6cc(S(=O)(=O)O)cc(S(=O)(=O)O)c65)c(C)c4)cc3C)cc2)cc1,training
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],valid
CN(C)c1ccc([C+](c2ccccc2)c2ccc(N(C)C)cc2)cc1,test
CNC(=O)Oc1cc(C)c(SC)c(C)c1,training
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,training
C=Cc1ccncc1,training
Cc1sc(O)c(-c2ccccc2)c(=O)c1C(=O)O,training
CCCCOCCCC,test
CCOP(=S)(CC)Sc1ccccc1,training
COP(=S)(OC)Oc1ccccc1,training
O=[N+]([O-])c1cccc(Cl)c1Cl,training
O=C(c1ccccc1)c1cc(Cl)ccc1Cl,training
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,test
CC(CCC(COS(=O)(=O)O)C(C)CC(C)(C)C)CC(C)(C)C,training
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,valid
O=[N+]([O-])c1cccc(Cl)c1,training
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,training
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1,test
Cc1ccc(Cl)cc1[N+](=O)[O-],training
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,training
CCCCCCCCCCCCCOP(Oc1ccccc1)Oc1ccccc1,training
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,training
CCCc1ccc(-c2ccc(-c3ccc(CC)cc3)cc2F)cc1,test
CSc1nc(NC(C)C)nc(NC(C)C)n1,training
c1ccncc1,training
CC(C)(C)c1ccccc1O,training
CCC(=O)Nc1ccc(Cl)c(Cl)c1,valid
CCCCCCCCN(CCCCCCCC)CCCCCCCC,test
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,training
O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,training
O=c1cccn[nH]1,training
C1CCCCC1,training
CCCC(Cl)CCC(Cl)CC(Cl)C(Cl)CCC(Cl)CCC(Cl)C(Cl)CC(C)Cl,test
CCNc1nc(NC(C)(C)C)nc(SC)n1,training
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,training
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,training
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,training
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,test
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],training
Cc1ccc(C(C)(C)C)c(O)c1,valid
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,training
CCCCCCCCCc1ccccc1O,training
CCSC(=O)N1CCCCCC1,test
OC[PH](CO)(CO)CO,training
c1ccc(Nc2ccccc2)cc1,training
c1ccc2[nH]c(-c3cscn3)nc2c1,training
CCN(CC)c1ccccc1,training
COc1cc(Cl)c(Cl)cc1O,test
COc1ccc(C(=O)c2ccccc2)c(O)c1,training
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,training
Oc1cc(Cl)cc(Cl)c1,training
Cc1c(Cl)cccc1[N+](=O)[O-],valid
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,test
Nc1ccc(-c2ccc(N)cc2)cc1,training
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,training
CCCCCCCCCC[n+]1cccc(COCCCCOCc2ccc[n+](CCCCCCCCCC)c2)c1,training
N#Cc1c(Cl)cccc1Cl,training
Nc1cc(Cl)nc(C(=O)O)c1Cl,test
O=C1c2ccccc2C(=O)c2ccccc21,training
Cc1cccc(C(C)(C)C)c1O,training
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,training
c1ccc2nc3ccc4ccccc4c3cc2c1,training
CC(C)c1cc2c(cc1Cl)C1(C)CCCC(C)(C(=O)O)C1CC2,test
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,training
Nc1c(Oc2ccc(Br)cc2)cc(O)c2c1C(=O)c1ccccc1C2=O,valid
N#CSCSc1nc2ccccc2s1,training
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,training
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,test
Nc1c(Cl)cc(Cl)cc1Cl,training
Nc1cccc2c1C(=O)c1ccccc1C2=O,training
O=C1c2ccccc2-c2cccc3cccc1c23,training
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,training
CC(C)c1ccc([N+](=O)[O-])cc1,test
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,training
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,training
COC(=O)C1(Cl)C(Cl)CCC2(C)c3ccc(C(C)C)cc3CCC21,training
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,valid
CCCCCC1CCC(c2ccc(OCC)c(F)c2F)CC1,test
CCOC(=O)c1ccccc1C(=O)OCC,training
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,training
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,training
OC(=S)c1cccc2nnsc12,test
C=CC1CCC(C2CCC(c3ccc(C)cc3)CC2)CC1,training
C=CC1CCC(C2CCC(c3ccccc3)CC2)CC1,training
Cc1cccc2ccccc12,training
CCc1cccc(CC)c1N,training
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,test
O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,training
COc1cc(Cl)c(Cl)c(Cl)c1O,valid
Nc1ccc(Cl)c(Cl)c1Cl,training
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,training
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,test
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,training
CC(=O)c1c(O)cc(C)oc1=O,training
CC(C)C1CCC(C)(c2ccc(O)cc2)CC1c1ccc(O)cc1,training
CCCCCCCCc1ccc(O)cc1,training
CC(C)=C1C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,test
CC(C)c1ccc2c(c1)CCC1C(C)(C(=O)O)CCCC21C,training
CN(C)C(=S)S,training
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,training
C/C=C/C(=O)[C@H]1[C@H](C)C=CCC1(C)C,valid
CC(C)c1ccccc1C(C)C,test
CC=CC(=O)C1C(C)C=CCC1(C)C,training
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,training
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,training
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,training
c1ccc2ccccc2c1,test
CC(C)OC(=O)Nc1cccc(Cl)c1,training
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,training
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,training
CCN(CC)C(=O)SCc1ccc(Cl)cc1,training
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,test
Cc1ccc(C)c(C)c1,training
CCCc1ccc(C2OC(C(O)CO)C3OC(c4ccc(CCC)cc4)OC(CCC)C3O2)cc1,valid
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOS(=O)(=O)O)cc1,training
CCCCCCCCCCCCCCCC[n+]1ccccc1,training
CC(C)CC(C)CC(C)c1ccc(O)cc1,test
CCOP(=S)(OCC)SCSCC,training
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,training
Oc1c(Cl)cc(Cl)cc1Cl,training
C=C(Br)c1ccccc1,training
c1ccc2c(c1)[nH]c1ccccc12,test
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,training
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,training
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,training
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,valid
O=C1c2ccccc2C(=O)c2c(O)cccc21,test
BrC=Cc1ccccc1,training
FC(F)(F)c1ccc(Cl)cc1,training
O=[N+]([O-])c1cc(Cl)cc(Cl)c1,training
CC(C)(C)CC(C)(C)c1ccc(O)cc1,training
CCOc1nc(C(Cl)(Cl)Cl)ns1,test
COC(=O)[C@]1(Cl)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@@H]12,training
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,training
Brc1ccc(Br)cc1,training
C=CC1CC=CCC1,training
CC(S)CC(=O)OCC(COC(=O)CC(C)S)(COC(=O)CC(C)S)COC(=O)CC(C)S,test
BrCC(CBr)(CBr)CBr,training
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,valid
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,training
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,training
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],test
C#CCOCOc1ccc(Cl)cc1,training
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,training
CCCCCCCCCCC(C)c1ccccc1,training
CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,training
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,test
CC=C1CC2C=CC1C2,training
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,training
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,training
CC(C)(c1ccccc1)c1ccc(O)cc1,valid
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,test
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,training
Clc1ccc(-c2ccccc2)cc1,training
FC(F)(F)c1cccc(Cl)c1,training
Nc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,training
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,test
C1=CC2C3C=CC(C3)C2C1,training
c1ccc2nc3ccccc3cc2c1,training
CC(=O)OC1CCCCC1C(C)(C)C,training
CCCCCCCCCc1cccc(O)c1CCCCCCCCC,training
CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test
COc1cccc2ccccc12,training
Oc1cc(Cl)c(Br)cc1Cl,valid
c1ccc2c(c1)ccc1c3ccccc3ccc21,training
c1ccc2c(OCC3CO3)c3ccccc3c(OCC3CO3)c2c1,training
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,test
CC(C)NCC(O)COc1cccc2ccccc12,training
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,training
COc1c(O)cc(Cl)c(Cl)c1Cl,training
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training
CCCCCCc1ccc(O)cc1,test
Nc1cc(Cl)c(Cl)cc1Cl,training
CC1CCCCC1,training
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,training
Cc1cccc(C)c1C,valid
CCCCCCCCCCC(C)c1ccc(S(=O)(=O)O)cc1,test
CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
CCCCOC(=O)c1ccccc1C(=O)OCCCC,training
CCOP(=S)(OCC)SCCSCC,training
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,training
CCCCCCCCn1sccc1=O,test
O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,training
c1ccc(Nc2ccc3ccccc3c2)cc1,training
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,training
COP(=S)(OC)Oc1ccc(Cl)cc1C#N,training
CCOP(=O)(SC(C)CC)SC(C)CC,test
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,training
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,valid
CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,training
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,training
ClC1CCCCC1,test
CC(C)=CC=C(C)C,training
CC(C)CCOCCC(C)C,training
CCN(CC)C(=S)SSC(=S)N(CC)CC,training
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,training
Cc1ccc(N=C=O)cc1N=C=O,test
CC(c1ccccc1)c1ccc(O)c(C(C)c2ccccc2)c1C(C)c1ccccc1,training
CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,training
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,training
CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)c2ccccc2C1=O,valid
Clc1ccc(Cl)cc1,test
Nc1cc(Cl)c(Cl)c(Cl)c1,training
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,training
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,training
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,training
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,test
Cc1cc(C)cc(C)c1,training
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,training
CCCCCCCCCCCC(=O)[O-],training
CCNc1cccc2ccccc12,training
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,test
Clc1ccccc1Cl,training
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,valid
c1ccc2c(c1)c1ccccc1c1ccccc21,training
c1ccc2cc3cc4ccccc4cc3cc2c1,training
Cc1cc(C)c(O)c(C(C)(C)C)c1,test
Cc1ccc2cc3ccccc3cc2c1,training
CCCCCCCCCCCC(=O)O,training
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
CCc1c(Br)c(Br)c(Br)c(Br)c1Br,training
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,test
CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,training
CC(C)(C)CC(C)(C)c1cc(O)c(C(C)(C)CC(C)(C)C)cc1O,training
Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,training
Cc1cc2ccccc2c2ccccc12,valid
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],test
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,training
COP(=S)(OC)Oc1ccc(SC)c(C)c1,training
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,training
C1=Cc2cccc3cccc1c23,training
CC#Cc1cc(C)nc(Nc2ccccc2)n1,test
CC12CCC(C(=Cc3ccccc3)C1=O)C2(C)C,training
Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,training
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
C1=CCC2CC=CC2C1,training
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,test
COC=C(C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,training
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Cl,valid
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,training
C=Cc1ccc(C=C)cc1,training
c1ccc(COCc2ccccc2)cc1,test
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,training
CC(C)CCCCCCc1ccc(O)cc1,training
CCCCCOP(=O)(OCCCCC)OCCCCC,training
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],training
O=C1C(c2ccc3cc(S(=O)(=O)O)cc(N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)c3n2)=C(O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,test
Cc1ccc2ccccc2c1,training
Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,training
Clc1cccc(Cl)c1,training
c1ccc2c(c1)CCCC2,valid
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,test
CCCCCCCCCc1ccc(O)cc1,training
N#CC(=C1CCCCC1)c1ccccc1,training
CC(C)CCCCCCCO,training
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,training
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,test
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,training
C=Cc1ccccc1C=C,training
Cc1ccccc1Oc1ccccc1C,training
CCc1cc2ccccc2c2ccccc12,training
CCOc1ccc(NC(=O)OC(C)C)cc1OCC,test
ClC1C(Br)C(Br)C(Br)C(Br)C1Br,training
Cn1cc(C(O)=Nc2cccc3c2C2CCC3C2=C(Cl)Cl)c(C(F)F)n1,valid
CC(C)(C)c1ccc2c(c1)C(=O)c1ccccc1C2=O,training
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1,training
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,test
CCOP(=S)(OCC)SCSC(C)(C)C,training
COc1c(Cl)ccc(Cl)c1Cl,training
O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
C=CC=O,training
C=Cc1cccc(C=C)c1,test
Cc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,training
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,training
FC(F)(F)c1cccc(C(F)(F)F)c1,training
